station,lat,lon,depth,temperature,salinity,fluorescence
77,-23.41444444,-40.83861111,84,24.3082,37.1404,0.381454545
77,-23.41444444,-40.83583333,84,24.5993,37.1911,0.381454545
78,-22.87027778,-40.40888889,84,18.2863,36.0106,0.381454545
79,-22.71,-40.59583333,84,17.58,35.9482,0.381454545
85,-22.10083333,-40.02694444,84,23.794,37.054,0.381454545
86,-22.24805556,-39.80833333,84,24.5588,37.1987,0.381454545
5,-25.49083333,-46.12222222,85,16.2584,35.7246,0.477
6,-25.855,-45.95861111,85,16.8989,35.8267,0.524
7,-25.92777778,-45.77944444,85,19.0936,36.1899,0.404
8,-26.01666667,-45.60166667,85,21.2561,36.6114,0.507
9,-26.09527778,-45.41916667,85,21.0889,36.5825,0.395
10,-26.30444444,-45.25777778,85,21.2045,36.5918,0.339
11,-25.86472222,-44.6725,85,22.3095,36.8249,0.241
12,-25.68944444,-44.84972222,85,21.5894,36.676,0.333
13,-25.555,-45.05694444,85,18.7196,36.1215,0.557
14,-25.25944444,-45.21972222,85,16.5851,35.7635,0.19
15,-25.29861111,-45.42888889,85,16.2612,35.7139,0.189
24,-24.80555556,-44.925,85,18.0877,36.0342,0.377818182
25,-25.08666667,-44.74277778,85,21.9826,36.7416,0.377818182
27,-25.37861111,-44.3875,85,21.8106,36.7016,0.377818182
28,-25.49722222,-44.21722222,85,21.4614,36.4688,0.377818182
29,-24.96888889,-43.73722222,85,19.8427,36.3026,0.377818182
30,-24.92888889,-43.92583333,85,19.7386,36.2023,0.377818182
31,-24.68138889,-44.10194444,85,19.7715,36.236,0.377818182
32,-24.42611111,-44.27444444,85,20.072,36.3735,0.377818182
33,-24.43055556,-44.465,85,17.0032,35.8002,0.377818182
34,-24.10916667,-44.64277778,85,14.5964,35.4408,0.377818182
39,-23.97472222,-43.90861111,85,15.5588,35.6183,0.377818182
40,-23.97694444,-43.73638889,85,16.5651,35.7845,0.377818182
41,-24.20027778,-43.55722222,85,19.7885,36.3483,0.377818182
42,-24.49138889,-43.37222222,85,21.1744,36.5649,0.377818182
43,-24.52972222,-43.20416667,85,22.9885,36.9223,0.377818182
44,-24.55416667,-42.48888889,85,22.5619,36.7411,0.377818182
45,-24.44388889,-42.62138889,85,19.9734,36.3664,0.377818182
46,-24.32055556,-42.78055556,85,18.9244,36.3172,0.377818182
47,-24.12361111,-42.93722222,85,17.9744,35.9738,0.377818182
48,-23.95416667,-43.08833333,85,17.7207,35.9716,0.377818182
49,-23.71694444,-43.2375,85,15.2397,35.539,0.377818182
50,-23.51972222,-43.38472222,85,15.1673,35.5239,0.377818182
53,-23.46555556,-42.50638889,85,15.9675,35.6301,0.377818182
54,-23.72194444,-42.34472222,85,18.1798,36.0331,0.377818182
55,-23.96055556,-42.17638889,85,18.6591,36.1214,0.377818182
56,-24.19388889,-42.01166667,85,19.7537,36.3266,0.377818182
57,-24.37305556,-41.82472222,85,24.3597,37.1499,0.377818182
58,-23.93861111,-41.41055556,85,23.9017,37.026,0.377818182
59,-24.03083333,-41.56583333,85,24.0605,37.0844,0.377818182
60,-23.82055556,-41.72333333,85,18.4397,36.0196,0.377818182
61,-23.63416667,-41.85777778,85,16.0513,35.6607,0.377818182
62,-23.31777778,-42.02111111,85,15.7564,35.6289,0.377818182
63,-23.19777778,-41.8325,85,15.1977,35.5308,0.377818182
64,-23.37472222,-41.66888889,85,15.5309,35.596,0.377818182
65,-23.70055556,-41.51,85,19.2306,36.1531,0.377818182
66,-23.83138889,-41.36111111,85,24.5777,37.1341,0.377818182
67,-23.77777778,-41.20638889,85,24.6497,37.1124,0.377818182
68,-23.63777778,-40.99666667,85,24.3697,37.1267,0.377818182
69,-23.65277778,-41.15305556,85,24.9029,37.1788,0.377818182
76,-23.14583333,-40.98333333,85,23.5299,37.0273,0.377818182
77,-23.41444444,-40.83861111,85,24.233,37.1439,0.377818182
77,-23.41444444,-40.83583333,85,24.5283,37.1899,0.377818182
78,-22.87027778,-40.40888889,85,18.2481,36.0178,0.377818182
79,-22.71,-40.59583333,85,17.4585,35.8618,0.377818182
85,-22.10083333,-40.02694444,85,23.7537,37.0485,0.377818182
86,-22.24805556,-39.80833333,85,24.5521,37.2041,0.377818182
5,-25.49083333,-46.12222222,86,16.0245,35.7081,0.468
6,-25.855,-45.95861111,86,16.904,35.7796,0.51
7,-25.92777778,-45.77944444,86,19.0885,36.1822,0.403
8,-26.01666667,-45.60166667,86,21.1923,36.6067,0.534
9,-26.09527778,-45.41916667,86,21.0239,36.5767,0.427
10,-26.30444444,-45.25777778,86,21.1714,36.6008,0.323
11,-25.86472222,-44.6725,86,22.2576,36.8188,0.229
12,-25.68944444,-44.84972222,86,21.5645,36.6942,0.323
13,-25.555,-45.05694444,86,18.6343,36.1272,0.543
14,-25.25944444,-45.21972222,86,16.542,35.7656,0.182
15,-25.29861111,-45.42888889,86,16.2438,35.7058,0.186
24,-24.80555556,-44.925,86,17.9926,35.9762,0.375272727
25,-25.08666667,-44.74277778,86,21.9207,36.7267,0.375272727
27,-25.37861111,-44.3875,86,21.7782,36.6923,0.375272727
28,-25.49722222,-44.21722222,86,21.4805,36.4439,0.375272727
29,-24.96888889,-43.73722222,86,19.812,36.2877,0.375272727
30,-24.92888889,-43.92583333,86,19.718,36.1962,0.375272727
31,-24.68138889,-44.10194444,86,19.6641,36.2136,0.375272727
32,-24.42611111,-44.27444444,86,20.0377,36.3635,0.375272727
33,-24.43055556,-44.465,86,16.9814,35.7959,0.375272727
34,-24.10916667,-44.64277778,86,14.5852,35.4351,0.375272727
39,-23.97472222,-43.90861111,86,15.5028,35.598,0.375272727
40,-23.97694444,-43.73638889,86,16.5225,35.7719,0.375272727
41,-24.20027778,-43.55722222,86,19.7129,36.3314,0.375272727
42,-24.49138889,-43.37222222,86,21.1307,36.5529,0.375272727
43,-24.52972222,-43.20416667,86,22.8952,36.9723,0.375272727
44,-24.55416667,-42.48888889,86,22.4599,36.7206,0.375272727
45,-24.44388889,-42.62138889,86,19.6537,36.3781,0.375272727
46,-24.32055556,-42.78055556,86,18.4199,36.2588,0.375272727
47,-24.12361111,-42.93722222,86,17.9231,35.9564,0.375272727
48,-23.95416667,-43.08833333,86,17.5501,35.9878,0.375272727
49,-23.71694444,-43.2375,86,15.2395,35.5392,0.375272727
53,-23.46555556,-42.50638889,86,15.9584,35.6326,0.375272727
54,-23.72194444,-42.34472222,86,18.158,36.0245,0.375272727
55,-23.96055556,-42.17638889,86,18.6174,36.0998,0.375272727
56,-24.19388889,-42.01166667,86,19.7081,36.3357,0.375272727
57,-24.37305556,-41.82472222,86,24.3527,37.1529,0.375272727
58,-23.93861111,-41.41055556,86,23.8837,37.0175,0.375272727
59,-24.03083333,-41.56583333,86,23.99,37.082,0.375272727
60,-23.82055556,-41.72333333,86,18.4285,36.019,0.375272727
61,-23.63416667,-41.85777778,86,16.0475,35.6613,0.375272727
62,-23.31777778,-42.02111111,86,15.7391,35.6284,0.375272727
63,-23.19777778,-41.8325,86,15.1951,35.5326,0.375272727
64,-23.37472222,-41.66888889,86,15.4935,35.5985,0.375272727
65,-23.70055556,-41.51,86,19.229,36.1525,0.375272727
66,-23.83138889,-41.36111111,86,24.537,37.1369,0.375272727
67,-23.77777778,-41.20638889,86,24.5388,37.1472,0.375272727
68,-23.63777778,-40.99666667,86,24.3475,37.1221,0.375272727
69,-23.65277778,-41.15305556,86,24.8828,37.1807,0.375272727
77,-23.41444444,-40.83861111,86,24.1787,37.1292,0.375272727
77,-23.41444444,-40.83583333,86,24.4897,37.1731,0.375272727
78,-22.87027778,-40.40888889,86,18.1957,35.9973,0.375272727
79,-22.71,-40.59583333,86,17.543,35.832,0.375272727
85,-22.10083333,-40.02694444,86,23.7191,37.043,0.375272727
86,-22.24805556,-39.80833333,86,24.5508,37.1985,0.375272727
5,-25.49083333,-46.12222222,87,15.9433,35.6565,0.452
6,-25.855,-45.95861111,87,16.9407,35.7815,0.505
7,-25.92777778,-45.77944444,87,19.0512,36.1878,0.388
8,-26.01666667,-45.60166667,87,21.1343,36.5942,0.546
9,-26.09527778,-45.41916667,87,20.9485,36.5754,0.407
10,-26.30444444,-45.25777778,87,21.0376,36.5765,0.339
11,-25.86472222,-44.6725,87,22.2044,36.816,0.178
12,-25.68944444,-44.84972222,87,21.5254,36.6861,0.29
13,-25.555,-45.05694444,87,18.4002,36.0896,0.531
14,-25.25944444,-45.21972222,87,16.4396,35.7558,0.164
15,-25.29861111,-45.42888889,87,16.2291,35.7056,0.179
24,-24.80555556,-44.925,87,17.9661,35.9745,0.361727273
25,-25.08666667,-44.74277778,87,21.9057,36.7171,0.361727273
27,-25.37861111,-44.3875,87,21.7721,36.6798,0.361727273
28,-25.49722222,-44.21722222,87,21.5154,36.4831,0.361727273
29,-24.96888889,-43.73722222,87,19.7474,36.3057,0.361727273
30,-24.92888889,-43.92583333,87,19.7068,36.1922,0.361727273
31,-24.68138889,-44.10194444,87,19.5443,36.2106,0.361727273
32,-24.42611111,-44.27444444,87,19.9783,36.3628,0.361727273
33,-24.43055556,-44.465,87,16.9636,35.7979,0.361727273
34,-24.10916667,-44.64277778,87,14.5694,35.4352,0.361727273
39,-23.97472222,-43.90861111,87,15.4898,35.5859,0.361727273
40,-23.97694444,-43.73638889,87,16.4884,35.7537,0.361727273
41,-24.20027778,-43.55722222,87,19.6042,36.3346,0.361727273
42,-24.49138889,-43.37222222,87,21.0848,36.5472,0.361727273
43,-24.52972222,-43.20416667,87,22.7961,36.94,0.361727273
44,-24.55416667,-42.48888889,87,22.3398,36.7054,0.361727273
45,-24.44388889,-42.62138889,87,19.507,36.2757,0.361727273
46,-24.32055556,-42.78055556,87,17.9774,36.1382,0.361727273
47,-24.12361111,-42.93722222,87,17.9134,35.9431,0.361727273
48,-23.95416667,-43.08833333,87,17.4278,35.9156,0.361727273
49,-23.71694444,-43.2375,87,15.2386,35.5396,0.361727273
53,-23.46555556,-42.50638889,87,15.9282,35.624,0.361727273
54,-23.72194444,-42.34472222,87,18.1229,36.0229,0.361727273
55,-23.96055556,-42.17638889,87,18.5963,36.1005,0.361727273
56,-24.19388889,-42.01166667,87,19.6209,36.3184,0.361727273
57,-24.37305556,-41.82472222,87,24.3298,37.1587,0.361727273
58,-23.93861111,-41.41055556,87,23.8796,37.0266,0.361727273
59,-24.03083333,-41.56583333,87,23.8833,37.1456,0.361727273
60,-23.82055556,-41.72333333,87,18.4193,36.018,0.361727273
61,-23.63416667,-41.85777778,87,16.0349,35.663,0.361727273
62,-23.31777778,-42.02111111,87,15.7156,35.6297,0.361727273
63,-23.19777778,-41.8325,87,15.1691,35.5461,0.361727273
64,-23.37472222,-41.66888889,87,15.4613,35.5871,0.361727273
65,-23.70055556,-41.51,87,19.2253,36.1531,0.361727273
66,-23.83138889,-41.36111111,87,24.4732,37.149,0.361727273
67,-23.77777778,-41.20638889,87,24.4109,37.1122,0.361727273
68,-23.63777778,-40.99666667,87,24.2693,37.1333,0.361727273
69,-23.65277778,-41.15305556,87,24.8151,37.2026,0.361727273
77,-23.41444444,-40.83861111,87,24.0969,37.0983,0.361727273
77,-23.41444444,-40.83583333,87,24.4484,37.172,0.361727273
78,-22.87027778,-40.40888889,87,18.1518,36.0012,0.361727273
79,-22.71,-40.59583333,87,17.486,35.8927,0.361727273
85,-22.10083333,-40.02694444,87,23.6833,37.0384,0.361727273
86,-22.24805556,-39.80833333,87,24.5434,37.2055,0.361727273
5,-25.49083333,-46.12222222,88,15.9343,35.6521,0.464
6,-25.855,-45.95861111,88,16.8233,35.8667,0.52
7,-25.92777778,-45.77944444,88,19.0483,36.1878,0.353
8,-26.01666667,-45.60166667,88,21.0422,36.6039,0.528
9,-26.09527778,-45.41916667,88,20.8633,36.5584,0.382
10,-26.30444444,-45.25777778,88,20.9451,36.5643,0.386
11,-25.86472222,-44.6725,88,22.1571,36.7989,0.191
12,-25.68944444,-44.84972222,88,21.3295,36.6546,0.338
13,-25.555,-45.05694444,88,18.3365,36.0303,0.564
14,-25.25944444,-45.21972222,88,16.3819,35.7405,0.163
15,-25.29861111,-45.42888889,88,16.1767,35.6965,0.173
24,-24.80555556,-44.925,88,17.9266,35.977,0.369272727
25,-25.08666667,-44.74277778,88,21.8164,36.7159,0.369272727
27,-25.37861111,-44.3875,88,21.6967,36.7162,0.369272727
28,-25.49722222,-44.21722222,88,21.4499,36.5476,0.369272727
29,-24.96888889,-43.73722222,88,19.6439,36.2782,0.369272727
30,-24.92888889,-43.92583333,88,19.6944,36.1912,0.369272727
31,-24.68138889,-44.10194444,88,19.4967,36.1538,0.369272727
32,-24.42611111,-44.27444444,88,19.9153,36.3487,0.369272727
33,-24.43055556,-44.465,88,16.9388,35.7985,0.369272727
34,-24.10916667,-44.64277778,88,14.5639,35.4303,0.369272727
39,-23.97472222,-43.90861111,88,15.4421,35.591,0.369272727
40,-23.97694444,-43.73638889,88,16.416,35.783,0.369272727
41,-24.20027778,-43.55722222,88,19.361,36.3611,0.369272727
42,-24.49138889,-43.37222222,88,21.0659,36.5349,0.369272727
43,-24.52972222,-43.20416667,88,22.6853,36.8953,0.369272727
44,-24.55416667,-42.48888889,88,22.2692,36.6661,0.369272727
45,-24.44388889,-42.62138889,88,19.419,36.2557,0.369272727
46,-24.32055556,-42.78055556,88,17.8148,35.9876,0.369272727
47,-24.12361111,-42.93722222,88,17.9065,35.9462,0.369272727
48,-23.95416667,-43.08833333,88,17.3789,35.9001,0.369272727
49,-23.71694444,-43.2375,88,15.2375,35.5394,0.369272727
53,-23.46555556,-42.50638889,88,15.9267,35.6281,0.369272727
54,-23.72194444,-42.34472222,88,18.0621,36.0169,0.369272727
55,-23.96055556,-42.17638889,88,18.5761,36.0979,0.369272727
56,-24.19388889,-42.01166667,88,19.5039,36.316,0.369272727
57,-24.37305556,-41.82472222,88,24.3071,37.1558,0.369272727
58,-23.93861111,-41.41055556,88,23.8854,37.0341,0.369272727
59,-24.03083333,-41.56583333,88,23.7404,37.1388,0.369272727
60,-23.82055556,-41.72333333,88,18.406,36.0183,0.369272727
61,-23.63416667,-41.85777778,88,16.0234,35.6602,0.369272727
62,-23.31777778,-42.02111111,88,15.6922,35.6258,0.369272727
63,-23.19777778,-41.8325,88,15.128,35.5388,0.369272727
64,-23.37472222,-41.66888889,88,15.4226,35.5919,0.369272727
65,-23.70055556,-41.51,88,19.215,36.1531,0.369272727
66,-23.83138889,-41.36111111,88,24.3617,37.1186,0.369272727
67,-23.77777778,-41.20638889,88,24.3368,37.0977,0.369272727
68,-23.63777778,-40.99666667,88,24.1916,37.1095,0.369272727
69,-23.65277778,-41.15305556,88,24.7495,37.1765,0.369272727
77,-23.41444444,-40.83861111,88,24.0698,37.0822,0.369272727
77,-23.41444444,-40.83583333,88,24.425,37.1663,0.369272727
78,-22.87027778,-40.40888889,88,18.0716,36.0114,0.369272727
79,-22.71,-40.59583333,88,17.4681,35.8652,0.369272727
85,-22.10083333,-40.02694444,88,23.617,37.0279,0.369272727
86,-22.24805556,-39.80833333,88,24.48,37.203,0.369272727
5,-25.49083333,-46.12222222,89,15.9171,35.6531,0.45
6,-25.855,-45.95861111,89,16.6926,35.7705,0.513
7,-25.92777778,-45.77944444,89,18.9663,36.1742,0.335
8,-26.01666667,-45.60166667,89,20.9017,36.6095,0.489
9,-26.09527778,-45.41916667,89,20.81,36.5384,0.355
10,-26.30444444,-45.25777778,89,20.8606,36.5331,0.438
11,-25.86472222,-44.6725,89,22.1004,36.797,0.188
12,-25.68944444,-44.84972222,89,21.3131,36.6279,0.328
13,-25.555,-45.05694444,89,18.3104,36.0195,0.58
14,-25.25944444,-45.21972222,89,16.179,35.7566,0.157
15,-25.29861111,-45.42888889,89,16.1592,35.689,0.17
24,-24.80555556,-44.925,89,17.8615,35.9634,0.363909091
25,-25.08666667,-44.74277778,89,21.77,36.7017,0.363909091
27,-25.37861111,-44.3875,89,21.6258,36.6882,0.363909091
28,-25.49722222,-44.21722222,89,21.342,36.5452,0.363909091
29,-24.96888889,-43.73722222,89,19.5658,36.2461,0.363909091
30,-24.92888889,-43.92583333,89,19.6835,36.1836,0.363909091
31,-24.68138889,-44.10194444,89,19.4824,36.1613,0.363909091
32,-24.42611111,-44.27444444,89,19.7151,36.3562,0.363909091
33,-24.43055556,-44.465,89,16.894,35.7978,0.363909091
34,-24.10916667,-44.64277778,89,14.5638,35.4281,0.363909091
39,-23.97472222,-43.90861111,89,15.3648,35.5779,0.363909091
40,-23.97694444,-43.73638889,89,16.2447,35.811,0.363909091
41,-24.20027778,-43.55722222,89,19.125,36.2478,0.363909091
42,-24.49138889,-43.37222222,89,20.9853,36.5502,0.363909091
43,-24.52972222,-43.20416667,89,22.5741,36.8301,0.363909091
44,-24.55416667,-42.48888889,89,22.2028,36.6573,0.363909091
45,-24.44388889,-42.62138889,89,19.358,36.2211,0.363909091
46,-24.32055556,-42.78055556,89,17.7343,35.987,0.363909091
47,-24.12361111,-42.93722222,89,17.8762,35.9458,0.363909091
48,-23.95416667,-43.08833333,89,17.2782,35.8926,0.363909091
49,-23.71694444,-43.2375,89,15.2354,35.5396,0.363909091
54,-23.72194444,-42.34472222,89,18.007,35.9952,0.363909091
55,-23.96055556,-42.17638889,89,18.5018,36.13,0.363909091
56,-24.19388889,-42.01166667,89,19.3803,36.2824,0.363909091
57,-24.37305556,-41.82472222,89,24.2899,37.1519,0.363909091
58,-23.93861111,-41.41055556,89,23.804,37.0452,0.363909091
59,-24.03083333,-41.56583333,89,23.713,37.0526,0.363909091
60,-23.82055556,-41.72333333,89,18.4001,36.0149,0.363909091
61,-23.63416667,-41.85777778,89,16.0125,35.662,0.363909091
62,-23.31777778,-42.02111111,89,15.6713,35.6132,0.363909091
63,-23.19777778,-41.8325,89,15.1,35.5343,0.363909091
64,-23.37472222,-41.66888889,89,15.364,35.5873,0.363909091
65,-23.70055556,-41.51,89,19.204,36.1523,0.363909091
66,-23.83138889,-41.36111111,89,24.3301,37.0985,0.363909091
67,-23.77777778,-41.20638889,89,24.2826,37.106,0.363909091
68,-23.63777778,-40.99666667,89,24.084,37.0988,0.363909091
69,-23.65277778,-41.15305556,89,24.7095,37.148,0.363909091
77,-23.41444444,-40.83861111,89,24.0559,37.083,0.363909091
77,-23.41444444,-40.83583333,89,24.4034,37.1626,0.363909091
78,-22.87027778,-40.40888889,89,18.0035,35.9815,0.363909091
79,-22.71,-40.59583333,89,17.4399,35.8665,0.363909091
85,-22.10083333,-40.02694444,89,23.5846,37.021,0.363909091
86,-22.24805556,-39.80833333,89,24.4467,37.2092,0.363909091
5,-25.49083333,-46.12222222,90,15.8566,35.6524,0.43
6,-25.855,-45.95861111,90,16.7134,35.759,0.5
7,-25.92777778,-45.77944444,90,18.9423,36.157,0.336
8,-26.01666667,-45.60166667,90,20.8531,36.5323,0.517
9,-26.09527778,-45.41916667,90,20.6965,36.5136,0.397
10,-26.30444444,-45.25777778,90,20.7904,36.5085,0.424
11,-25.86472222,-44.6725,90,22.0405,36.786,0.248
12,-25.68944444,-44.84972222,90,21.2969,36.6257,0.312
13,-25.555,-45.05694444,90,18.252,36.0292,0.57
14,-25.25944444,-45.21972222,90,15.8308,35.6943,0.163
15,-25.29861111,-45.42888889,90,16.141,35.6826,0.164
24,-24.80555556,-44.925,90,17.7897,35.9509,0.369181818
25,-25.08666667,-44.74277778,90,21.686,36.6984,0.369181818
27,-25.37861111,-44.3875,90,21.5445,36.6875,0.369181818
28,-25.49722222,-44.21722222,90,21.2937,36.5108,0.369181818
29,-24.96888889,-43.73722222,90,19.526,36.2267,0.369181818
30,-24.92888889,-43.92583333,90,19.5572,36.2197,0.369181818
31,-24.68138889,-44.10194444,90,19.4498,36.1666,0.369181818
32,-24.42611111,-44.27444444,90,19.6325,36.2978,0.369181818
33,-24.43055556,-44.465,90,16.8368,35.7922,0.369181818
34,-24.10916667,-44.64277778,90,14.5639,35.4286,0.369181818
39,-23.97472222,-43.90861111,90,15.3294,35.5689,0.369181818
40,-23.97694444,-43.73638889,90,16.1084,35.7444,0.369181818
41,-24.20027778,-43.55722222,90,19.0725,36.1773,0.369181818
42,-24.49138889,-43.37222222,90,20.8949,36.5469,0.369181818
43,-24.52972222,-43.20416667,90,22.5285,36.8172,0.369181818
44,-24.55416667,-42.48888889,90,22.1529,36.6503,0.369181818
45,-24.44388889,-42.62138889,90,19.2288,36.2339,0.369181818
46,-24.32055556,-42.78055556,90,17.6201,36.0032,0.369181818
47,-24.12361111,-42.93722222,90,17.8251,35.9474,0.369181818
48,-23.95416667,-43.08833333,90,17.2209,35.8621,0.369181818
49,-23.71694444,-43.2375,90,15.2324,35.5388,0.369181818
54,-23.72194444,-42.34472222,90,17.9914,35.9971,0.369181818
55,-23.96055556,-42.17638889,90,18.3873,36.1422,0.369181818
56,-24.19388889,-42.01166667,90,19.2615,36.2601,0.369181818
57,-24.37305556,-41.82472222,90,24.263,37.1549,0.369181818
58,-23.93861111,-41.41055556,90,23.7159,37.0536,0.369181818
59,-24.03083333,-41.56583333,90,23.6579,37.0566,0.369181818
60,-23.82055556,-41.72333333,90,18.3935,36.0174,0.369181818
61,-23.63416667,-41.85777778,90,16.0016,35.6595,0.369181818
62,-23.31777778,-42.02111111,90,15.6618,35.6064,0.369181818
63,-23.19777778,-41.8325,90,15.0812,35.5249,0.369181818
64,-23.37472222,-41.66888889,90,15.3323,35.5692,0.369181818
65,-23.70055556,-41.51,90,19.1881,36.1491,0.369181818
66,-23.83138889,-41.36111111,90,24.3086,37.0986,0.369181818
67,-23.77777778,-41.20638889,90,24.2596,37.0898,0.369181818
68,-23.63777778,-40.99666667,90,24.057,37.0876,0.369181818
69,-23.65277778,-41.15305556,90,24.6787,37.1495,0.369181818
77,-23.41444444,-40.83861111,90,24.0477,37.0779,0.369181818
77,-23.41444444,-40.83583333,90,24.3545,37.1769,0.369181818
78,-22.87027778,-40.40888889,90,17.9799,35.9556,0.369181818
79,-22.71,-40.59583333,90,17.4183,35.8529,0.369181818
85,-22.10083333,-40.02694444,90,23.5482,37.0091,0.369181818
86,-22.24805556,-39.80833333,90,24.3811,37.2128,0.369181818
5,-25.49083333,-46.12222222,91,15.8466,35.6366,0.386
6,-25.855,-45.95861111,91,16.6572,35.7864,0.501
7,-25.92777778,-45.77944444,91,18.922,36.152,0.325
8,-26.01666667,-45.60166667,91,20.783,36.5601,0.481
9,-26.09527778,-45.41916667,91,20.6103,36.4931,0.368
10,-26.30444444,-45.25777778,91,20.5804,36.4681,0.407
11,-25.86472222,-44.6725,91,21.969,36.7713,0.289
12,-25.68944444,-44.84972222,91,21.2983,36.6181,0.296
13,-25.555,-45.05694444,91,18.0439,36.082,0.591
14,-25.25944444,-45.21972222,91,15.7144,35.6348,0.168
24,-24.80555556,-44.925,91,17.6747,35.9539,0.3812
25,-25.08666667,-44.74277778,91,21.6077,36.6899,0.3812
27,-25.37861111,-44.3875,91,21.4511,36.6474,0.3812
28,-25.49722222,-44.21722222,91,21.2708,36.515,0.3812
29,-24.96888889,-43.73722222,91,19.5031,36.2224,0.3812
30,-24.92888889,-43.92583333,91,19.4423,36.152,0.3812
31,-24.68138889,-44.10194444,91,19.4054,36.1532,0.3812
32,-24.42611111,-44.27444444,91,19.5473,36.2931,0.3812
33,-24.43055556,-44.465,91,16.7207,35.806,0.3812
34,-24.10916667,-44.64277778,91,14.5641,35.4287,0.3812
39,-23.97472222,-43.90861111,91,15.3112,35.56,0.3812
40,-23.97694444,-43.73638889,91,16.0787,35.6857,0.3812
41,-24.20027778,-43.55722222,91,19.0619,36.1721,0.3812
42,-24.49138889,-43.37222222,91,20.8049,36.5095,0.3812
43,-24.52972222,-43.20416667,91,22.4569,36.8153,0.3812
44,-24.55416667,-42.48888889,91,22.0668,36.6446,0.3812
45,-24.44388889,-42.62138889,91,19.1176,36.1784,0.3812
46,-24.32055556,-42.78055556,91,17.4407,36.0276,0.3812
47,-24.12361111,-42.93722222,91,17.7791,35.9277,0.3812
48,-23.95416667,-43.08833333,91,17.1584,35.8536,0.3812
54,-23.72194444,-42.34472222,91,17.9627,35.9913,0.3812
55,-23.96055556,-42.17638889,91,18.3241,36.0808,0.3812
56,-24.19388889,-42.01166667,91,19.1668,36.2445,0.3812
57,-24.37305556,-41.82472222,91,24.2212,37.1583,0.3812
58,-23.93861111,-41.41055556,91,23.5923,37.0256,0.3812
59,-24.03083333,-41.56583333,91,23.6342,37.0245,0.3812
60,-23.82055556,-41.72333333,91,18.3747,36.0212,0.3812
61,-23.63416667,-41.85777778,91,15.9897,35.6619,0.3812
62,-23.31777778,-42.02111111,91,15.6581,35.6047,0.3812
63,-23.19777778,-41.8325,91,15.0418,35.5325,0.3812
64,-23.37472222,-41.66888889,91,15.3034,35.565,0.3812
65,-23.70055556,-41.51,91,19.1682,36.1511,0.3812
66,-23.83138889,-41.36111111,91,24.2524,37.0903,0.3812
67,-23.77777778,-41.20638889,91,24.2448,37.092,0.3812
68,-23.63777778,-40.99666667,91,24.0065,37.0984,0.3812
69,-23.65277778,-41.15305556,91,24.6567,37.1415,0.3812
77,-23.41444444,-40.83861111,91,24.0522,37.0839,0.3812
77,-23.41444444,-40.83583333,91,24.2861,37.1634,0.3812
78,-22.87027778,-40.40888889,91,17.9718,35.9547,0.3812
79,-22.71,-40.59583333,91,17.3979,35.8505,0.3812
85,-22.10083333,-40.02694444,91,23.4339,36.9854,0.3812
86,-22.24805556,-39.80833333,91,24.3305,37.1915,0.3812
5,-25.49083333,-46.12222222,92,15.8252,35.6521,0.383
6,-25.855,-45.95861111,92,16.5729,35.7731,0.469
7,-25.92777778,-45.77944444,92,18.9353,36.1485,0.337
8,-26.01666667,-45.60166667,92,20.6175,36.5148,0.432
9,-26.09527778,-45.41916667,92,20.5211,36.498,0.355
10,-26.30444444,-45.25777778,92,20.6298,36.4783,0.343
11,-25.86472222,-44.6725,92,21.9019,36.748,0.3
12,-25.68944444,-44.84972222,92,21.3981,36.6353,0.301
13,-25.555,-45.05694444,92,17.8514,36.0043,0.551
14,-25.25944444,-45.21972222,92,15.685,35.6221,0.155
24,-24.80555556,-44.925,92,17.6523,35.9149,0.3626
25,-25.08666667,-44.74277778,92,21.4892,36.6747,0.3626
27,-25.37861111,-44.3875,92,21.4202,36.6223,0.3626
28,-25.49722222,-44.21722222,92,21.1906,36.5278,0.3626
29,-24.96888889,-43.73722222,92,19.4039,36.2552,0.3626
30,-24.92888889,-43.92583333,92,19.456,36.1508,0.3626
31,-24.68138889,-44.10194444,92,19.4704,36.1592,0.3626
32,-24.42611111,-44.27444444,92,19.4401,36.2882,0.3626
33,-24.43055556,-44.465,92,16.5536,35.7722,0.3626
34,-24.10916667,-44.64277778,92,14.5639,35.4289,0.3626
39,-23.97472222,-43.90861111,92,15.3062,35.5582,0.3626
40,-23.97694444,-43.73638889,92,16.056,35.6715,0.3626
41,-24.20027778,-43.55722222,92,19.0277,36.1872,0.3626
42,-24.49138889,-43.37222222,92,20.7471,36.5093,0.3626
43,-24.52972222,-43.20416667,92,22.3286,36.7945,0.3626
44,-24.55416667,-42.48888889,92,22.0004,36.6227,0.3626
45,-24.44388889,-42.62138889,92,19.0777,36.173,0.3626
46,-24.32055556,-42.78055556,92,17.2682,35.929,0.3626
47,-24.12361111,-42.93722222,92,17.7694,35.9198,0.3626
48,-23.95416667,-43.08833333,92,17.0007,35.9078,0.3626
54,-23.72194444,-42.34472222,92,17.9408,35.9824,0.3626
55,-23.96055556,-42.17638889,92,18.2981,36.0589,0.3626
56,-24.19388889,-42.01166667,92,19.0719,36.2415,0.3626
57,-24.37305556,-41.82472222,92,24.1681,37.1417,0.3626
58,-23.93861111,-41.41055556,92,23.5521,37.017,0.3626
59,-24.03083333,-41.56583333,92,23.6154,37.0179,0.3626
